ts_event,rtype,publisher_id,instrument_id,action,side,price,size,channel_id,order_id,flags,ts_in_delta,sequence,symbol
2025-09-24 19:33:22.895461345+00:00,160,1,432669,F,A,64.83,1,26,8058566325778,0,20249,94264311,CLX5
2025-09-24 19:33:22.895461345+00:00,160,1,432669,F,A,64.83,1,26,8058566325831,0,20249,94264311,CLX5
2025-09-24 19:33:22.895461345+00:00,160,1,432669,F,A,64.83,1,26,8058566326935,0,20249,94264311,CLX5
2025-09-24 19:33:22.895461345+00:00,160,1,432669,C,A,64.83,1,26,8058566325778,0,14989,94264312,CLX5
2025-09-24 19:33:22.895461345+00:00,160,1,432669,C,A,64.83,1,26,8058566325831,0,14989,94264312,CLX5
2025-09-24 19:33:22.895461345+00:00,160,1,432669,C,A,64.83,1,26,8058566326935,128,14989,94264312,CLX5
2025-09-24 19:33:22.895462459+00:00,160,1,432669,A,B,64.83,1,26,8058566328746,128,17680,94264315,CLX5
2025-09-24 19:33:22.895463317+00:00,160,1,432669,A,B,64.82,2,26,8058566328750,128,15568,94264324,CLX5
2025-09-24 19:33:22.895463853+00:00,160,1,432669,A,B,64.83,2,26,8058566328753,128,17436,94264326,CLX5
2025-09-24 19:33:22.895464027+00:00,160,1,432669,A,B,64.83,3,26,8058566328754,128,15518,94264328,CLX5
2025-09-24 19:33:22.895464207+00:00,160,1,432669,A,B,64.83,1,26,8058566328755,128,17335,94264330,CLX5
2025-09-24 19:33:22.895464383+00:00,160,1,432669,C,A,64.84,2,26,8058566322040,128,19345,94264331,CLX5
2025-09-24 19:33:22.895467893+00:00,160,1,432669,A,B,64.82,1,26,8058566328758,128,14958,94264332,CLX5
2025-09-24 19:33:22.895473539+00:00,160,1,432669,C,A,64.87,2,26,8058566314496,128,14713,94264347,CLX5
2025-09-24 19:33:22.895476283+00:00,160,1,432669,A,B,64.83,1,26,8058566328765,128,19652,94264355,CLX5
2025-09-24 19:33:22.895478767+00:00,160,1,432669,A,B,64.83,1,26,8058566328769,128,16669,94264366,CLX5
2025-09-24 19:33:22.895497977+00:00,160,1,432669,C,A,64.84,1,26,8058566319377,128,19076,94264395,CLX5
2025-09-24 19:33:22.895498331+00:00,160,1,432669,T,A,64.83,2,26,8058566328779,0,15174,94264399,CLX5
2025-09-24 19:33:22.895498331+00:00,160,1,432669,F,B,64.83,1,26,8058566328746,0,15174,94264399,CLX5
2025-09-24 19:33:22.895498331+00:00,160,1,432669,F,B,64.83,1,26,8058566328753,0,15174,94264399,CLX5
2025-09-24 19:33:22.895498331+00:00,160,1,432669,C,B,64.83,1,26,8058566328746,0,15174,94264399,CLX5
2025-09-24 19:33:22.895498331+00:00,160,1,432669,M,B,64.83,1,26,8058566328753,128,15174,94264399,CLX5
2025-09-24 19:33:22.895514393+00:00,160,1,432669,C,B,64.82,1,26,8058566328636,128,15199,94264404,CLX5
2025-09-24 19:33:22.895524531+00:00,160,1,432669,A,B,64.81,1,26,8058566328781,128,14996,94264405,CLX5
2025-09-24 19:33:22.895529139+00:00,160,1,432669,A,B,64.83,1,26,8058566328782,128,17349,94264407,CLX5
2025-09-24 19:33:22.895560933+00:00,160,1,432669,A,B,64.83,2,26,8058566328784,128,14184,94264408,CLX5
2025-09-24 19:33:22.895633525+00:00,160,1,432669,C,B,64.83,1,26,8058566328753,128,16058,94264412,CLX5
2025-09-24 19:33:22.895633677+00:00,160,1,432669,C,B,64.83,1,26,8058566328755,128,18459,94264413,CLX5
2025-09-24 19:33:22.895964173+00:00,160,1,432669,C,B,64.83,1,26,8058566328782,128,15112,94264428,CLX5
2025-09-24 19:33:22.895990071+00:00,160,1,432669,T,A,64.83,1,26,8058566328792,0,14861,94264431,CLX5
2025-09-24 19:33:22.895990071+00:00,160,1,432669,F,B,64.83,1,26,8058566328754,0,14861,94264431,CLX5
2025-09-24 19:33:22.895990071+00:00,160,1,432669,M,B,64.83,2,26,8058566328754,128,17731,94264432,CLX5
2025-09-24 19:33:22.895997923+00:00,160,1,432669,T,A,64.83,1,26,8058566328793,0,14475,94264433,CLX5
2025-09-24 19:33:22.895997923+00:00,160,1,432669,F,B,64.83,1,26,8058566328754,0,14475,94264433,CLX5
2025-09-24 19:33:22.895997923+00:00,160,1,432669,M,B,64.83,1,26,8058566328754,128,14475,94264433,CLX5
2025-09-24 19:33:22.896026107+00:00,160,1,432669,A,A,64.84,1,26,8058566328796,128,15230,94264439,CLX5
2025-09-24 19:33:22.896065007+00:00,160,1,432669,C,B,64.83,1,26,8058566328754,128,14841,94264458,CLX5
2025-09-24 19:33:22.896150807+00:00,160,1,432669,A,B,64.83,1,26,8058566328807,128,15185,94264470,CLX5
2025-09-24 19:33:22.896191317+00:00,160,1,432669,C,A,64.84,3,26,8058566288785,128,14307,94264478,CLX5
2025-09-24 19:33:22.896214759+00:00,160,1,432669,T,A,64.83,2,26,8058566328808,0,14663,94264479,CLX5
2025-09-24 19:33:22.896214759+00:00,160,1,432669,F,B,64.83,1,26,8058566328765,0,14663,94264479,CLX5
2025-09-24 19:33:22.896214759+00:00,160,1,432669,F,B,64.83,1,26,8058566328769,0,14663,94264479,CLX5
2025-09-24 19:33:22.896214759+00:00,160,1,432669,C,B,64.83,1,26,8058566328765,0,18624,94264480,CLX5
2025-09-24 19:33:22.896214759+00:00,160,1,432669,C,B,64.83,1,26,8058566328769,128,18624,94264480,CLX5
2025-09-24 19:33:22.896383039+00:00,160,1,432669,C,B,64.82,1,26,8058566326782,128,15030,94264487,CLX5
2025-09-24 19:33:22.896457495+00:00,160,1,432669,A,B,64.8,1,26,8058566328813,128,17178,94264489,CLX5
2025-09-24 19:33:22.896872753+00:00,160,1,432669,A,A,64.84,1,26,8058566328816,128,16067,94264519,CLX5
2025-09-24 19:33:22.897001177+00:00,160,1,432669,T,A,64.83,2,26,8058566328817,0,14744,94264523,CLX5
2025-09-24 19:33:22.897001177+00:00,160,1,432669,F,B,64.83,2,26,8058566328784,0,14744,94264523,CLX5
2025-09-24 19:33:22.897001177+00:00,160,1,432669,C,B,64.83,2,26,8058566328784,128,17459,94264524,CLX5
2025-09-24 19:33:22.897463395+00:00,160,1,432669,T,A,64.83,1,26,8058566328830,0,18186,94264560,CLX5
2025-09-24 19:33:22.897463395+00:00,160,1,432669,F,B,64.83,1,26,8058566328807,0,18186,94264560,CLX5
2025-09-24 19:33:22.897463395+00:00,160,1,432669,C,B,64.83,1,26,8058566328807,0,18186,94264560,CLX5
2025-09-24 19:33:22.897463395+00:00,160,1,432669,A,A,64.83,1,26,8058566328830,128,18186,94264560,CLX5
2025-09-24 19:33:22.897856921+00:00,160,1,432669,A,A,64.84,2,26,8058566328837,128,17180,94264582,CLX5
2025-09-24 19:33:22.898068765+00:00,160,1,432669,A,B,64.82,1,26,8058566328846,128,15067,94264596,CLX5
2025-09-24 19:33:22.898583955+00:00,160,1,432669,A,A,64.83,1,26,8058566328848,128,17099,94264604,CLX5
2025-09-24 19:33:22.898647023+00:00,160,1,432669,C,A,64.83,1,26,8058566328848,128,14750,94264607,CLX5
2025-09-24 19:33:22.898729101+00:00,160,1,432669,C,A,64.84,1,26,8058566319360,128,14987,94264613,CLX5
2025-09-24 19:33:22.898734917+00:00,160,1,432669,A,B,64.82,2,26,8058566328851,128,16107,94264617,CLX5
2025-09-24 19:33:22.898765425+00:00,160,1,432669,T,B,64.83,1,26,8058566328855,0,18610,94264628,CLX5
2025-09-24 19:33:22.898765425+00:00,160,1,432669,F,A,64.83,1,26,8058566328830,0,18610,94264628,CLX5
2025-09-24 19:33:22.898765425+00:00,160,1,432669,C,A,64.83,1,26,8058566328830,128,18610,94264628,CLX5
2025-09-24 19:33:22.898904811+00:00,160,1,432669,A,B,64.83,1,26,8058566328858,128,15187,94264635,CLX5
2025-09-24 19:33:22.899333067+00:00,160,1,432669,C,A,64.84,1,26,8058566328796,128,14406,94264654,CLX5
2025-09-24 19:33:22.899335179+00:00,160,1,432669,T,A,64.83,1,26,8058566328862,0,15360,94264655,CLX5
2025-09-24 19:33:22.899335179+00:00,160,1,432669,F,B,64.83,1,26,8058566328858,0,15360,94264655,CLX5
2025-09-24 19:33:22.899335179+00:00,160,1,432669,C,B,64.83,1,26,8058566328858,128,18649,94264656,CLX5
2025-09-24 19:33:22.899665271+00:00,160,1,432669,C,B,64.82,2,26,8058566328851,128,19559,94264678,CLX5
2025-09-24 19:33:22.899947247+00:00,160,1,432669,A,B,64.82,1,26,8058566328867,128,16788,94264681,CLX5
2025-09-24 19:33:22.900169131+00:00,160,1,432669,A,A,64.84,1,26,8058566328868,128,15126,94264682,CLX5
2025-09-24 19:33:22.900796485+00:00,160,1,432669,A,B,64.83,1,26,8058566328877,128,17255,94264704,CLX5
2025-09-24 19:33:22.900874395+00:00,160,1,432669,A,B,64.83,2,26,8058566328880,128,17818,94264711,CLX5
2025-09-24 19:33:22.900889523+00:00,160,1,432669,C,A,64.84,2,26,8058566319357,128,17103,94264714,CLX5
2025-09-24 19:33:22.900903461+00:00,160,1,432669,C,A,64.84,1,26,8058566328868,128,15667,94264716,CLX5
2025-09-24 19:33:22.900950653+00:00,160,1,432669,M,A,64.96,1,26,8058565075241,128,14863,94264719,CLX5
2025-09-24 19:33:22.901153089+00:00,160,1,432669,A,A,64.84,1,26,8058566328883,128,15617,94264726,CLX5
2025-09-24 19:33:22.901420669+00:00,160,1,432669,T,A,64.83,1,26,8058566328887,0,15622,94264734,CLX5
2025-09-24 19:33:22.901420669+00:00,160,1,432669,F,B,64.83,1,26,8058566328877,0,15622,94264734,CLX5
2025-09-24 19:33:22.901420669+00:00,160,1,432669,C,B,64.83,1,26,8058566328877,128,15622,94264734,CLX5
2025-09-24 19:33:22.901515377+00:00,160,1,432669,A,B,64.83,1,26,8058566328898,128,17405,94264752,CLX5
2025-09-24 19:33:22.901515553+00:00,160,1,432669,A,B,64.83,1,26,8058566328899,128,16574,94264754,CLX5
2025-09-24 19:33:22.901569423+00:00,160,1,432669,C,A,64.84,1,26,8058566328816,128,15470,94264759,CLX5
2025-09-24 19:33:22.901569711+00:00,160,1,432669,C,A,64.84,1,26,8058566328883,128,15092,94264760,CLX5
2025-09-24 19:33:22.901824005+00:00,160,1,432669,A,B,64.83,2,26,8058566328901,128,18665,94264765,CLX5
2025-09-24 19:33:22.902973687+00:00,160,1,432669,A,B,64.83,1,26,8058566328911,128,19132,94264811,CLX5
2025-09-24 19:33:22.903006479+00:00,160,1,432669,M,A,64.95,1,26,8058565075241,128,14448,94264821,CLX5
2025-09-24 19:33:22.903011143+00:00,160,1,432669,A,B,64.82,3,26,8058566328914,128,15375,94264822,CLX5
2025-09-24 19:33:22.903155637+00:00,160,1,432669,A,A,64.84,1,26,8058566328916,128,15022,94264825,CLX5
2025-09-24 19:33:22.903191597+00:00,160,1,432669,A,A,64.84,1,26,8058566328917,128,15185,94264828,CLX5
2025-09-24 19:33:22.903789785+00:00,160,1,432669,A,B,64.82,1,26,8058566328926,128,18216,94264854,CLX5
2025-09-24 19:33:22.903978627+00:00,160,1,432669,A,A,64.84,2,26,8058566328931,128,14726,94264859,CLX5
2025-09-24 19:33:22.904645759+00:00,160,1,432669,C,A,64.84,2,26,8058566328931,128,15373,94264898,CLX5
2025-09-24 19:33:22.905063879+00:00,160,1,432669,C,B,64.83,2,26,8058566328901,128,18268,94264913,CLX5
2025-09-24 19:33:22.905203169+00:00,160,1,432669,C,B,64.83,1,26,8058566328911,128,14114,94264919,CLX5
2025-09-24 19:33:22.905220025+00:00,160,1,432669,A,A,64.84,2,26,8058566328949,128,18650,94264921,CLX5
2025-09-24 19:33:22.905226093+00:00,160,1,432669,C,B,64.83,2,26,8058566328880,128,14988,94264922,CLX5
2025-09-24 19:33:22.907104767+00:00,160,1,432669,C,A,64.84,2,26,8058566328949,128,15154,94264963,CLX5
2025-09-24 19:33:22.907748651+00:00,160,1,432669,A,A,64.84,1,26,8058566328962,128,15573,94264969,CLX5
2025-09-24 19:33:22.908826357+00:00,160,1,432669,A,B,64.83,2,26,8058566328966,128,14754,94264987,CLX5
2025-09-24 19:33:22.909997985+00:00,160,1,432669,A,B,64.83,1,26,8058566328977,128,14405,94265044,CLX5
2025-09-24 19:33:22.909998773+00:00,160,1,432669,A,B,64.83,1,26,8058566328978,128,20147,94265046,CLX5
2025-09-24 19:33:22.918626085+00:00,160,1,432669,M,B,64.82,4,26,8058566319851,128,17678,94265141,CLX5
2025-09-24 19:33:22.918630077+00:00,160,1,432669,C,B,64.82,1,26,8058566328926,128,15039,94265142,CLX5
2025-09-24 19:33:22.932795541+00:00,160,1,432669,T,A,64.83,1,26,8058566328997,0,18045,94265160,CLX5
2025-09-24 19:33:22.932795541+00:00,160,1,432669,F,B,64.83,1,26,8058566328898,0,18045,94265160,CLX5
2025-09-24 19:33:22.932795541+00:00,160,1,432669,C,B,64.83,1,26,8058566328898,128,18997,94265161,CLX5
2025-09-24 19:33:22.933061603+00:00,160,1,432669,C,B,64.83,1,26,8058566328978,128,17376,94265162,CLX5
2025-09-24 19:33:22.933083087+00:00,160,1,432669,T,A,64.83,4,26,8058566328998,0,19944,94265164,CLX5
2025-09-24 19:33:22.933083087+00:00,160,1,432669,F,B,64.83,1,26,8058566328899,0,19944,94265164,CLX5
2025-09-24 19:33:22.933083087+00:00,160,1,432669,F,B,64.83,2,26,8058566328966,0,19944,94265164,CLX5
2025-09-24 19:33:22.933083087+00:00,160,1,432669,F,B,64.83,1,26,8058566328977,0,19944,94265164,CLX5
2025-09-24 19:33:22.933083087+00:00,160,1,432669,C,B,64.83,1,26,8058566328899,0,15042,94265165,CLX5
2025-09-24 19:33:22.933083087+00:00,160,1,432669,C,B,64.83,2,26,8058566328966,0,15042,94265165,CLX5
2025-09-24 19:33:22.933083087+00:00,160,1,432669,C,B,64.83,1,26,8058566328977,128,15042,94265165,CLX5
2025-09-24 19:33:22.933085409+00:00,160,1,432669,A,B,64.83,1,26,8058566328999,128,16144,94265168,CLX5
2025-09-24 19:33:22.933365947+00:00,160,1,432669,A,A,64.84,2,26,8058566329004,128,15319,94265174,CLX5
2025-09-24 19:33:22.933392863+00:00,160,1,432669,C,B,64.83,1,26,8058566328999,128,16010,94265184,CLX5
2025-09-24 19:33:22.933407627+00:00,160,1,432669,A,A,64.83,1,26,8058566329010,128,14805,94265190,CLX5
2025-09-24 19:33:22.933565253+00:00,160,1,432669,A,A,64.83,1,26,8058566329013,128,17571,94265201,CLX5
2025-09-24 19:33:22.933583127+00:00,160,1,432669,M,B,63.67,4,26,8058566319851,128,15236,94265206,CLX5
2025-09-24 19:33:22.934219657+00:00,160,1,432669,C,B,64.82,1,26,8058566328867,128,16212,94265220,CLX5
2025-09-24 19:33:22.934409383+00:00,160,1,432669,A,A,64.87,2,26,8058566329019,128,14927,94265224,CLX5
2025-09-24 19:33:22.934513595+00:00,160,1,432669,C,B,64.82,1,26,8058566328846,128,14261,94265234,CLX5
2025-09-24 19:33:22.934998433+00:00,160,1,432669,A,A,64.83,1,26,8058566329031,128,14902,94265253,CLX5
2025-09-24 19:33:22.938863931+00:00,160,1,432669,A,B,63.68,4,26,8058566329044,128,18571,94265321,CLX5
2025-09-24 19:33:22.940795981+00:00,160,1,432669,M,A,64.83,1,26,8058566328962,128,19133,94265324,CLX5
2025-09-24 19:33:23.071859863+00:00,160,1,432669,C,B,64.8,1,26,8058566328813,128,18923,94265472,CLX5
2025-09-24 19:33:23.110058059+00:00,160,1,432669,A,B,64.78,2,26,8058566329100,128,18424,94265485,CLX5
2025-09-24 19:33:23.382581593+00:00,160,1,432669,A,A,64.83,2,26,8058566329144,128,21404,94265581,CLX5
2025-09-24 19:33:23.391835737+00:00,160,1,432669,A,A,64.83,1,26,8058566329148,128,20575,94265596,CLX5
2025-09-24 19:33:23.391998237+00:00,160,1,432669,C,B,64.82,1,26,8058566328682,128,18751,94265597,CLX5
2025-09-24 19:33:23.392498089+00:00,160,1,432669,A,B,64.82,1,26,8058566329149,128,14283,94265600,CLX5
2025-09-24 19:33:24.173081785+00:00,160,1,432669,C,A,64.83,1,26,8058566329148,128,20074,94265639,CLX5
2025-09-24 19:33:24.173246457+00:00,160,1,432669,C,B,64.81,1,26,8058566328781,128,18097,94265640,CLX5
2025-09-24 19:33:24.173250815+00:00,160,1,432669,C,A,64.83,2,26,8058566329144,128,18035,94265642,CLX5
2025-09-24 19:33:29.488036293+00:00,160,1,432669,C,A,64.83,1,26,8058566329010,128,22967,94265705,CLX5
2025-09-24 19:33:29.488036447+00:00,160,1,432669,C,A,64.83,1,26,8058566329013,128,20774,94265707,CLX5
2025-09-24 19:33:29.488571931+00:00,160,1,432669,C,B,64.82,1,26,8058566329149,128,18316,94265723,CLX5
2025-09-24 19:33:29.539026595+00:00,160,1,432669,T,B,64.83,1,26,8058566329192,0,18967,94265745,CLX5
2025-09-24 19:33:29.539026595+00:00,160,1,432669,F,A,64.83,1,26,8058566329031,0,18967,94265745,CLX5
2025-09-24 19:33:29.539026595+00:00,160,1,432669,C,A,64.83,1,26,8058566329031,128,16152,94265746,CLX5
2025-09-24 19:33:29.539379879+00:00,160,1,432669,T,B,64.83,1,26,8058566329195,0,14108,94265758,CLX5
2025-09-24 19:33:29.539379879+00:00,160,1,432669,F,A,64.83,1,26,8058566328962,0,14108,94265758,CLX5
2025-09-24 19:33:29.539379879+00:00,160,1,432669,C,A,64.83,1,26,8058566328962,128,14108,94265758,CLX5
2025-09-24 19:33:29.540400679+00:00,160,1,432669,M,B,64.83,1,26,8058566324408,128,18675,94265848,CLX5
2025-09-24 19:33:29.541291749+00:00,160,1,432669,A,B,64.83,1,26,8058566329219,128,14686,94265881,CLX5
2025-09-24 19:33:29.542016843+00:00,160,1,432669,A,B,64.8,1,26,8058566329225,128,14726,94265908,CLX5
2025-09-24 19:33:29.547889019+00:00,160,1,432669,T,A,64.83,1,26,8058566329239,0,17983,94265945,CLX5
2025-09-24 19:33:29.547889019+00:00,160,1,432669,F,B,64.83,1,26,8058566324408,0,17983,94265945,CLX5
2025-09-24 19:33:29.547889019+00:00,160,1,432669,C,B,64.83,1,26,8058566324408,128,15052,94265946,CLX5
2025-09-24 19:33:29.548134019+00:00,160,1,432669,T,A,64.83,1,26,8058566329240,0,16865,94265949,CLX5
2025-09-24 19:33:29.548134019+00:00,160,1,432669,F,B,64.83,1,26,8058566329219,0,16865,94265949,CLX5
2025-09-24 19:33:29.548134019+00:00,160,1,432669,C,B,64.83,1,26,8058566329219,128,17279,94265950,CLX5
2025-09-24 19:33:29.548368211+00:00,160,1,432669,A,A,64.83,1,26,8058566329246,128,17206,94265962,CLX5
2025-09-24 19:33:29.548368441+00:00,160,1,432669,A,A,64.83,2,26,8058566329247,128,14730,94265966,CLX5
2025-09-24 19:33:29.555042125+00:00,160,1,432669,A,A,64.84,1,26,8058566329260,128,18458,94266033,CLX5
2025-09-24 19:33:29.581525129+00:00,160,1,432669,A,A,64.83,1,26,8058566329264,128,17903,94266046,CLX5
2025-09-24 19:33:29.640388699+00:00,160,1,432669,M,A,64.83,1,26,8058566329260,128,18299,94266099,CLX5
2025-09-24 19:33:29.673868507+00:00,160,1,432669,A,A,64.83,1,26,8058566329288,128,21291,94266114,CLX5
2025-09-24 19:33:29.674032565+00:00,160,1,432669,A,A,64.83,1,26,8058566329289,128,18822,94266116,CLX5
2025-09-24 19:33:29.674035023+00:00,160,1,432669,A,A,64.83,1,26,8058566329290,128,16683,94266117,CLX5
2025-09-24 19:33:29.721897187+00:00,160,1,432669,C,B,64.8,1,26,8058566329225,128,18520,94266135,CLX5
2025-09-24 19:33:29.819486637+00:00,160,1,432669,C,A,64.83,1,26,8058566329288,128,19968,94266143,CLX5
2025-09-24 19:33:29.819652671+00:00,160,1,432669,C,A,64.83,1,26,8058566329289,128,16994,94266146,CLX5
2025-09-24 19:33:29.819670391+00:00,160,1,432669,C,A,64.83,1,26,8058566329290,128,20424,94266147,CLX5
2025-09-24 19:33:33.842432475+00:00,160,1,432669,C,A,65.32,1,26,8058562216742,128,20671,94266397,CLX5
2025-09-24 19:33:34.716325459+00:00,160,1,432669,C,B,64.72,1,26,8058566325952,128,18354,94266429,CLX5
2025-09-24 19:33:37.933717771+00:00,160,1,432669,A,A,64.83,1,26,8058566329398,128,25180,94266456,CLX5
2025-09-24 19:33:37.957199835+00:00,160,1,432669,A,A,64.83,1,26,8058566329401,128,22821,94266463,CLX5
2025-09-24 19:33:37.957435079+00:00,160,1,432669,C,B,64.82,2,26,8058566327630,128,14584,94266481,CLX5
2025-09-24 19:33:37.960024509+00:00,160,1,432669,M,A,64.84,1,26,8058566329260,128,16586,94266509,CLX5
2025-09-24 19:33:37.963924837+00:00,160,1,432669,M,A,64.83,1,26,8058566329260,128,19599,94266515,CLX5
2025-09-24 19:33:38.039036167+00:00,160,1,432669,A,A,64.83,1,26,8058566329421,128,19768,94266536,CLX5
2025-09-24 19:33:38.039049759+00:00,160,1,432669,A,A,64.83,1,26,8058566329423,128,14876,94266540,CLX5
2025-09-24 19:33:38.039064101+00:00,160,1,432669,C,B,64.82,1,26,8058566328742,128,18284,94266544,CLX5
2025-09-24 19:33:38.039090463+00:00,160,1,432669,C,A,64.83,1,26,8058566329423,128,20070,94266547,CLX5
2025-09-24 19:33:38.039246609+00:00,160,1,432669,A,A,64.83,1,26,8058566329426,128,19837,94266562,CLX5
2025-09-24 19:33:38.039259241+00:00,160,1,432669,C,B,64.82,1,26,8058566328758,128,14119,94266563,CLX5
2025-09-24 19:33:38.039428347+00:00,160,1,432669,C,B,64.82,2,26,8058566327423,128,17985,94266568,CLX5
2025-09-24 19:33:38.039503417+00:00,160,1,432669,A,B,64.82,1,26,8058566329427,128,15427,94266570,CLX5
2025-09-24 19:33:38.041775041+00:00,160,1,432669,C,A,64.83,1,26,8058566329426,128,16931,94266597,CLX5
2025-09-24 19:33:38.138395183+00:00,160,1,432669,C,A,64.83,1,26,8058566329421,128,16285,94266644,CLX5
2025-09-24 19:33:38.138582799+00:00,160,1,432669,C,A,64.83,1,26,8058566329401,128,15315,94266649,CLX5
2025-09-24 19:33:38.138677547+00:00,160,1,432669,C,B,64.78,2,26,8058566329100,128,17752,94266651,CLX5
2025-09-24 19:33:38.138994467+00:00,160,1,432669,A,A,64.83,2,26,8058566329446,128,15181,94266658,CLX5
2025-09-24 19:33:38.142076679+00:00,160,1,432669,A,A,64.83,2,26,8058566329470,128,17464,94266709,CLX5
2025-09-24 19:33:38.142220943+00:00,160,1,432669,A,A,64.83,1,26,8058566329471,128,15740,94266714,CLX5
2025-09-24 19:33:38.142529165+00:00,160,1,432669,C,A,64.83,1,26,8058566329471,128,19507,94266720,CLX5
2025-09-24 19:33:38.187804369+00:00,160,1,432669,A,B,64.82,1,26,8058566329521,128,18828,94266852,CLX5
2025-09-24 19:33:38.187807459+00:00,160,1,432669,C,A,64.87,1,26,8058566307943,128,14600,94266874,CLX5
2025-09-24 19:33:38.187807785+00:00,160,1,432669,C,A,64.88,1,26,8058566302457,128,13802,94266876,CLX5
2025-09-24 19:33:38.187808921+00:00,160,1,432669,A,B,64.82,1,26,8058566329527,128,14445,94266880,CLX5
2025-09-24 19:33:38.187809157+00:00,160,1,432669,T,B,64.83,8,26,8058566329528,0,14822,94266881,CLX5
2025-09-24 19:33:38.187809157+00:00,160,1,432669,F,A,64.83,1,26,8058566329246,0,14822,94266881,CLX5
2025-09-24 19:33:38.187809157+00:00,160,1,432669,F,A,64.83,2,26,8058566329247,0,14822,94266881,CLX5
2025-09-24 19:33:38.187809157+00:00,160,1,432669,F,A,64.83,1,26,8058566329264,0,14822,94266881,CLX5
2025-09-24 19:33:38.187809157+00:00,160,1,432669,F,A,64.83,1,26,8058566329398,0,14822,94266881,CLX5
2025-09-24 19:33:38.187809157+00:00,160,1,432669,F,A,64.83,1,26,8058566329260,0,14822,94266881,CLX5
2025-09-24 19:33:38.187809157+00:00,160,1,432669,F,A,64.83,2,26,8058566329446,0,14822,94266881,CLX5
2025-09-24 19:33:38.187809157+00:00,160,1,432669,C,A,64.83,1,26,8058566329246,0,18382,94266882,CLX5
2025-09-24 19:33:38.187809157+00:00,160,1,432669,C,A,64.83,2,26,8058566329247,0,18382,94266882,CLX5
2025-09-24 19:33:38.187809157+00:00,160,1,432669,C,A,64.83,1,26,8058566329264,0,18382,94266882,CLX5
2025-09-24 19:33:38.187809157+00:00,160,1,432669,C,A,64.83,1,26,8058566329398,0,18382,94266882,CLX5
2025-09-24 19:33:38.187809157+00:00,160,1,432669,C,A,64.83,1,26,8058566329260,0,18382,94266882,CLX5
2025-09-24 19:33:38.187809157+00:00,160,1,432669,C,A,64.83,2,26,8058566329446,128,18382,94266882,CLX5
2025-09-24 19:33:38.187809791+00:00,160,1,432669,C,A,64.83,2,26,8058566329470,128,16993,94266885,CLX5
2025-09-24 19:33:38.187811923+00:00,160,1,432669,A,B,64.82,2,26,8058566329531,128,15505,94266891,CLX5
2025-09-24 19:33:38.187817279+00:00,160,1,432669,C,A,64.84,1,26,8058566328917,128,15649,94266894,CLX5
2025-09-24 19:33:38.187863835+00:00,160,1,432669,A,B,64.83,2,26,8058566329540,128,18555,94266919,CLX5
2025-09-24 19:33:38.188117651+00:00,160,1,432669,A,B,64.82,1,26,8058566329541,128,15051,94266922,CLX5
2025-09-24 19:33:38.188375167+00:00,160,1,432669,A,B,64.83,1,26,8058566329553,128,18332,94266961,CLX5
2025-09-24 19:33:38.188927757+00:00,160,1,432669,C,B,64.82,1,26,8058566329541,128,15379,94266993,CLX5
2025-09-24 19:33:38.188948877+00:00,160,1,432669,C,B,64.82,1,26,8058566329521,128,15203,94266998,CLX5
2025-09-24 19:33:38.189005687+00:00,160,1,432669,C,B,64.82,1,26,8058566329427,128,19883,94267001,CLX5
2025-09-24 19:33:38.189007743+00:00,160,1,432669,A,A,64.84,1,26,8058566329566,128,15239,94267003,CLX5
2025-09-24 19:33:38.189159933+00:00,160,1,432669,T,A,64.83,2,26,8058566329568,0,15117,94267018,CLX5
2025-09-24 19:33:38.189159933+00:00,160,1,432669,F,B,64.83,2,26,8058566329540,0,15117,94267018,CLX5
2025-09-24 19:33:38.189159933+00:00,160,1,432669,C,B,64.83,2,26,8058566329540,128,18819,94267019,CLX5
2025-09-24 19:33:38.189257369+00:00,160,1,432669,A,B,64.82,1,26,8058566329572,128,16184,94267042,CLX5
2025-09-24 19:33:38.189376501+00:00,160,1,432669,T,A,64.83,1,26,8058566329577,0,15010,94267056,CLX5
2025-09-24 19:33:38.189376501+00:00,160,1,432669,F,B,64.83,1,26,8058566329553,0,15010,94267056,CLX5
2025-09-24 19:33:38.189376501+00:00,160,1,432669,C,B,64.83,1,26,8058566329553,0,18905,94267057,CLX5
2025-09-24 19:33:38.189376501+00:00,160,1,432669,A,A,64.83,1,26,8058566329577,128,18905,94267057,CLX5
2025-09-24 19:33:38.189687891+00:00,160,1,432669,A,B,64.82,1,26,8058566329584,128,15036,94267100,CLX5
2025-09-24 19:33:38.189777571+00:00,160,1,432669,T,B,64.83,1,26,8058566329588,0,15106,94267106,CLX5
2025-09-24 19:33:38.189777571+00:00,160,1,432669,F,A,64.83,1,26,8058566329577,0,15106,94267106,CLX5
2025-09-24 19:33:38.189777571+00:00,160,1,432669,C,A,64.83,1,26,8058566329577,128,15106,94267106,CLX5
2025-09-24 19:33:38.190803055+00:00,160,1,432669,A,A,64.83,1,26,8058566329597,128,14759,94267153,CLX5
2025-09-24 19:33:38.191016971+00:00,160,1,432669,A,A,64.83,2,26,8058566329604,128,14909,94267169,CLX5
2025-09-24 19:33:38.191078159+00:00,160,1,432669,A,B,64.82,1,26,8058566329607,128,18148,94267177,CLX5
2025-09-24 19:33:38.191116019+00:00,160,1,432669,C,B,64.82,1,26,8058566329527,128,19719,94267182,CLX5
